"id";"part2b";"part2t";"part1";"scope";"type";"ref_name";"comment";"active";"created_at";"updated_at";"locale"
"srk";"";"";"";"I";"L";"Serudung Murut";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"srl";"";"";"";"I";"L";"Isirawa";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"srm";"";"";"";"I";"L";"Saramaccan";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"srn";"srn";"srn";"";"I";"L";"Sranan Tongo";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"sro";"";"";"";"I";"L";"Campidanese Sardinian";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"srp";"srp";"srp";"sr";"I";"L";"Serbian";"";1;"2015-08-25 16:43:20";"2015-08-26 10:49:16";"sr_RS"
"srq";"";"";"";"I";"L";"Sirionó";"";0;"2015-08-25 16:43:20";"2015-08-25 16:43:20";""
"srr";"srr";"srr";"";"I";"L";"Serer";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srs";"";"";"";"I";"L";"Sarsi";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srt";"";"";"";"I";"L";"Sauri";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"sru";"";"";"";"I";"L";"Suruí";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srv";"";"";"";"I";"L";"Southern Sorsoganon";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srw";"";"";"";"I";"L";"Serua";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srx";"";"";"";"I";"L";"Sirmauri";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"sry";"";"";"";"I";"L";"Sera";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"srz";"";"";"";"I";"L";"Shahmirzadi";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssb";"";"";"";"I";"L";"Southern Sama";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssc";"";"";"";"I";"L";"Suba-Simbiti";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssd";"";"";"";"I";"L";"Siroi";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"sse";"";"";"";"I";"L";"Balangingi";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssf";"";"";"";"I";"L";"Thao";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssg";"";"";"";"I";"L";"Seimat";"";0;"2015-08-25 16:43:21";"2015-08-25 16:43:21";""
"ssh";"";"";"";"I";"L";"Shihhi Arabic";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssi";"";"";"";"I";"L";"Sansi";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssj";"";"";"";"I";"L";"Sausi";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssk";"";"";"";"I";"L";"Sunam";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssl";"";"";"";"I";"L";"Western Sisaala";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssm";"";"";"";"I";"L";"Semnam";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssn";"";"";"";"I";"L";"Waata";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"sso";"";"";"";"I";"L";"Sissano";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssp";"";"";"";"I";"L";"Spanish Sign Language";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssq";"";"";"";"I";"L";"So'a";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssr";"";"";"";"I";"L";"Swiss-French Sign Language";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"sss";"";"";"";"I";"L";"Sô";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"sst";"";"";"";"I";"L";"Sinasina";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssu";"";"";"";"I";"L";"Susuami";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssv";"";"";"";"I";"L";"Shark Bay";"";0;"2015-08-25 16:43:22";"2015-08-25 16:43:22";""
"ssw";"ssw";"ssw";"ss";"I";"L";"Swati";"";1;"2015-08-25 16:43:23";"2015-08-26 10:55:25";""
"ssx";"";"";"";"I";"L";"Samberigi";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"ssy";"";"";"";"I";"L";"Saho";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"ssz";"";"";"";"I";"L";"Sengseng";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"sta";"";"";"";"I";"L";"Settla";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stb";"";"";"";"I";"L";"Northern Subanen";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"std";"";"";"";"I";"L";"Sentinel";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"ste";"";"";"";"I";"L";"Liana-Seti";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stf";"";"";"";"I";"L";"Seta";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stg";"";"";"";"I";"L";"Trieng";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"sth";"";"";"";"I";"L";"Shelta";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"sti";"";"";"";"I";"L";"Bulo Stieng";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stj";"";"";"";"I";"L";"Matya Samo";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stk";"";"";"";"I";"L";"Arammba";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stl";"";"";"";"I";"L";"Stellingwerfs";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stm";"";"";"";"I";"L";"Setaman";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"stn";"";"";"";"I";"L";"Owa";"";0;"2015-08-25 16:43:23";"2015-08-25 16:43:23";""
"sto";"";"";"";"I";"L";"Stoney";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stp";"";"";"";"I";"L";"Southeastern Tepehuan";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stq";"";"";"";"I";"L";"Saterfriesisch";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"str";"";"";"";"I";"L";"Straits Salish";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"sts";"";"";"";"I";"L";"Shumashti";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stt";"";"";"";"I";"L";"Budeh Stieng";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stu";"";"";"";"I";"L";"Samtao";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stv";"";"";"";"I";"L";"Silt'e";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"stw";"";"";"";"I";"L";"Satawalese";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"sty";"";"";"";"I";"L";"Siberian Tatar";"";0;"2015-08-25 16:43:24";"2015-08-25 16:43:24";""
"sua";"";"";"";"I";"L";"Sulka";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"sub";"";"";"";"I";"L";"Suku";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"suc";"";"";"";"I";"L";"Western Subanon";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"sue";"";"";"";"I";"L";"Suena";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"sug";"";"";"";"I";"L";"Suganga";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"sui";"";"";"";"I";"L";"Suki";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"suj";"";"";"";"I";"L";"Shubi";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"suk";"suk";"suk";"";"I";"L";"Sukuma";"";0;"2015-08-25 16:43:25";"2015-08-25 16:43:25";""
"sun";"sun";"sun";"su";"I";"L";"Sundanese";"";1;"2015-08-25 16:43:26";"2015-08-25 16:46:00";""
"suq";"";"";"";"I";"L";"Suri";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"sur";"";"";"";"I";"L";"Mwaghavul";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"sus";"sus";"sus";"";"I";"L";"Susu";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"sut";"";"";"";"I";"E";"Subtiaba";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"suv";"";"";"";"I";"L";"Puroik";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"suw";"";"";"";"I";"L";"Sumbwa";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"sux";"sux";"sux";"";"I";"A";"Sumerian";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"suy";"";"";"";"I";"L";"Suyá";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"suz";"";"";"";"I";"L";"Sunwar";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"sva";"";"";"";"I";"L";"Svan";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"svb";"";"";"";"I";"L";"Ulau-Suain";"";0;"2015-08-25 16:43:26";"2015-08-25 16:43:26";""
"svc";"";"";"";"I";"L";"Vincentian Creole English";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"sve";"";"";"";"I";"L";"Serili";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"svk";"";"";"";"I";"L";"Slovakian Sign Language";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"svm";"";"";"";"I";"L";"Slavomolisano";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"svr";"";"";"";"I";"L";"Savara";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"svs";"";"";"";"I";"L";"Savosavo";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"svx";"";"";"";"I";"E";"Skalvian";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"swa";"swa";"swa";"sw";"M";"L";"Swahili (macrolanguage)";"";1;"2015-08-25 16:43:27";"2015-08-25 16:46:00";""
"swb";"";"";"";"I";"L";"Maore Comorian";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"swc";"";"";"";"I";"L";"Congo Swahili";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"swe";"swe";"swe";"sv";"I";"L";"Swedish";"";1;"2015-08-25 16:43:27";"2015-08-26 10:55:55";"sv_SE"
"swf";"";"";"";"I";"L";"Sere";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"swg";"";"";"";"I";"L";"Swabian";"";0;"2015-08-25 16:43:27";"2015-08-25 16:43:27";""
"swh";"";"";"";"I";"L";"Swahili (individual language)";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swi";"";"";"";"I";"L";"Sui";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swj";"";"";"";"I";"L";"Sira";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swk";"";"";"";"I";"L";"Malawi Sena";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swl";"";"";"";"I";"L";"Swedish Sign Language";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swm";"";"";"";"I";"L";"Samosa";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swn";"";"";"";"I";"L";"Sawknah";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swo";"";"";"";"I";"L";"Shanenawa";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swp";"";"";"";"I";"L";"Suau";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swq";"";"";"";"I";"L";"Sharwa";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swr";"";"";"";"I";"L";"Saweru";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"sws";"";"";"";"I";"L";"Seluwasan";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swt";"";"";"";"I";"L";"Sawila";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swu";"";"";"";"I";"L";"Suwawa";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swv";"";"";"";"I";"L";"Shekhawati";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"sww";"";"";"";"I";"E";"Sowa";"";0;"2015-08-25 16:43:28";"2015-08-25 16:43:28";""
"swx";"";"";"";"I";"L";"Suruahá";"";0;"2015-08-25 16:43:29";"2015-08-25 16:43:29";""
"swy";"";"";"";"I";"L";"Sarua";"";0;"2015-08-25 16:43:29";"2015-08-25 16:43:29";""
"sxb";"";"";"";"I";"L";"Suba";"";0;"2015-08-25 16:43:29";"2015-08-25 16:43:29";""
"sxc";"";"";"";"I";"A";"Sicanian";"";0;"2015-08-25 16:43:29";"2015-08-25 16:43:29";""
"sxe";"";"";"";"I";"L";"Sighu";"";0;"2015-08-25 16:43:29";"2015-08-25 16:43:29";""
"sxg";"";"";"";"I";"L";"Shixing";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxk";"";"";"";"I";"E";"Southern Kalapuya";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxl";"";"";"";"I";"E";"Selian";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxm";"";"";"";"I";"L";"Samre";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxn";"";"";"";"I";"L";"Sangir";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxo";"";"";"";"I";"A";"Sorothaptic";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxr";"";"";"";"I";"L";"Saaroa";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxs";"";"";"";"I";"L";"Sasaru";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxu";"";"";"";"I";"L";"Upper Saxon";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sxw";"";"";"";"I";"L";"Saxwe Gbe";"";0;"2015-08-25 16:43:30";"2015-08-25 16:43:30";""
"sya";"";"";"";"I";"L";"Siang";"";0;"2015-08-25 16:43:31";"2015-08-25 16:43:31";""
"syb";"";"";"";"I";"L";"Central Subanen";"";0;"2015-08-25 16:43:31";"2015-08-25 16:43:31";""
"syc";"syc";"syc";"";"I";"H";"Classical Syriac";"";0;"2015-08-25 16:43:31";"2015-08-25 16:43:31";""
"syi";"";"";"";"I";"L";"Seki";"";0;"2015-08-25 16:43:31";"2015-08-25 16:43:31";""
"syk";"";"";"";"I";"L";"Sukur";"";0;"2015-08-25 16:43:31";"2015-08-25 16:43:31";""
"syl";"";"";"";"I";"L";"Sylheti";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"sym";"";"";"";"I";"L";"Maya Samo";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syn";"";"";"";"I";"L";"Senaya";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syo";"";"";"";"I";"L";"Suoy";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syr";"syr";"syr";"";"M";"L";"Syriac";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"sys";"";"";"";"I";"L";"Sinyar";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syw";"";"";"";"I";"L";"Kagate";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syx";"";"";"";"I";"L";"Samay";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"syy";"";"";"";"I";"L";"Al-Sayyid Bedouin Sign Language";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"sza";"";"";"";"I";"L";"Semelai";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"szb";"";"";"";"I";"L";"Ngalum";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"szc";"";"";"";"I";"L";"Semaq Beri";"";0;"2015-08-25 16:43:32";"2015-08-25 16:43:32";""
"szd";"";"";"";"I";"E";"Seru";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"sze";"";"";"";"I";"L";"Seze";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szg";"";"";"";"I";"L";"Sengele";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szl";"";"";"";"I";"L";"Silesian";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szn";"";"";"";"I";"L";"Sula";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szp";"";"";"";"I";"L";"Suabo";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szv";"";"";"";"I";"L";"Isu (Fako Division)";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"szw";"";"";"";"I";"L";"Sawai";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"taa";"";"";"";"I";"L";"Lower Tanana";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tab";"";"";"";"I";"L";"Tabassaran";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tac";"";"";"";"I";"L";"Lowland Tarahumara";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tad";"";"";"";"I";"L";"Tause";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tae";"";"";"";"I";"L";"Tariana";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"taf";"";"";"";"I";"L";"Tapirapé";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tag";"";"";"";"I";"L";"Tagoi";"";0;"2015-08-25 16:43:33";"2015-08-25 16:43:33";""
"tah";"tah";"tah";"ty";"I";"L";"Tahitian";"";1;"2015-08-25 16:43:34";"2015-08-25 16:46:00";""
"taj";"";"";"";"I";"L";"Eastern Tamang";"";0;"2015-08-25 16:43:34";"2015-08-25 16:43:34";""
"tak";"";"";"";"I";"L";"Tala";"";0;"2015-08-25 16:43:34";"2015-08-25 16:43:34";""
"tal";"";"";"";"I";"L";"Tal";"";0;"2015-08-25 16:43:34";"2015-08-25 16:43:34";""
"tam";"tam";"tam";"ta";"I";"L";"Tamil";"";1;"2015-08-25 16:43:35";"2015-08-26 10:58:17";""
"tan";"";"";"";"I";"L";"Tangale";"";0;"2015-08-25 16:43:35";"2015-08-25 16:43:35";""
"tao";"";"";"";"I";"L";"Yami";"";0;"2015-08-25 16:43:35";"2015-08-25 16:43:35";""
"tap";"";"";"";"I";"L";"Taabwa";"";0;"2015-08-25 16:43:35";"2015-08-25 16:43:35";""
"taq";"";"";"";"I";"L";"Tamasheq";"";0;"2015-08-25 16:43:35";"2015-08-25 16:43:35";""
"tar";"";"";"";"I";"L";"Central Tarahumara";"";0;"2015-08-25 16:43:35";"2015-08-25 16:43:35";""
"tas";"";"";"";"I";"E";"Tay Boi";"";0;"2015-08-25 16:43:36";"2015-08-25 16:43:36";""
"tat";"tat";"tat";"tt";"I";"L";"Tatar";"";1;"2015-08-25 16:43:36";"2015-08-26 10:58:37";"tt_RU"
"tau";"";"";"";"I";"L";"Upper Tanana";"";0;"2015-08-25 16:43:36";"2015-08-25 16:43:36";""
"tav";"";"";"";"I";"L";"Tatuyo";"";0;"2015-08-25 16:43:36";"2015-08-25 16:43:36";""
"taw";"";"";"";"I";"L";"Tai";"";0;"2015-08-25 16:43:37";"2015-08-25 16:43:37";""
"tax";"";"";"";"I";"L";"Tamki";"";0;"2015-08-25 16:43:37";"2015-08-25 16:43:37";""
"tay";"";"";"";"I";"L";"Atayal";"";0;"2015-08-25 16:43:37";"2015-08-25 16:43:37";""
"taz";"";"";"";"I";"L";"Tocho";"";0;"2015-08-25 16:43:37";"2015-08-25 16:43:37";""
"tba";"";"";"";"I";"L";"Aikanã";"";0;"2015-08-25 16:43:37";"2015-08-25 16:43:37";""
"tbb";"";"";"";"I";"E";"Tapeba";"";0;"2015-08-25 16:43:38";"2015-08-25 16:43:38";""
"tbc";"";"";"";"I";"L";"Takia";"";0;"2015-08-25 16:43:38";"2015-08-25 16:43:38";""
"tbd";"";"";"";"I";"L";"Kaki Ae";"";0;"2015-08-25 16:43:38";"2015-08-25 16:43:38";""
"tbe";"";"";"";"I";"L";"Tanimbili";"";0;"2015-08-25 16:43:38";"2015-08-25 16:43:38";""
"tbf";"";"";"";"I";"L";"Mandara";"";0;"2015-08-25 16:43:38";"2015-08-25 16:43:38";""
"tbg";"";"";"";"I";"L";"North Tairora";"";0;"2015-08-25 16:43:39";"2015-08-25 16:43:39";""
"tbh";"";"";"";"I";"E";"Thurawal";"";0;"2015-08-25 16:43:39";"2015-08-25 16:43:39";""
"tbi";"";"";"";"I";"L";"Gaam";"";0;"2015-08-25 16:43:39";"2015-08-25 16:43:39";""
"tbj";"";"";"";"I";"L";"Tiang";"";0;"2015-08-25 16:43:39";"2015-08-25 16:43:39";""
"tbk";"";"";"";"I";"L";"Calamian Tagbanwa";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbl";"";"";"";"I";"L";"Tboli";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbm";"";"";"";"I";"L";"Tagbu";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbn";"";"";"";"I";"L";"Barro Negro Tunebo";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbo";"";"";"";"I";"L";"Tawala";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbp";"";"";"";"I";"L";"Taworta";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbr";"";"";"";"I";"L";"Tumtum";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbs";"";"";"";"I";"L";"Tanguat";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbt";"";"";"";"I";"L";"Tembo (Kitembo)";"";0;"2015-08-25 16:43:40";"2015-08-25 16:43:40";""
"tbu";"";"";"";"I";"E";"Tubar";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tbv";"";"";"";"I";"L";"Tobo";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tbw";"";"";"";"I";"L";"Tagbanwa";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tbx";"";"";"";"I";"L";"Kapin";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tby";"";"";"";"I";"L";"Tabaru";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tbz";"";"";"";"I";"L";"Ditammari";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tca";"";"";"";"I";"L";"Ticuna";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tcb";"";"";"";"I";"L";"Tanacross";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tcc";"";"";"";"I";"L";"Datooga";"";0;"2015-08-25 16:43:41";"2015-08-25 16:43:41";""
"tcd";"";"";"";"I";"L";"Tafi";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tce";"";"";"";"I";"L";"Southern Tutchone";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tcf";"";"";"";"I";"L";"Malinaltepec Me'phaa";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tcg";"";"";"";"I";"L";"Tamagario";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tch";"";"";"";"I";"L";"Turks And Caicos Creole English";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tci";"";"";"";"I";"L";"Wára";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tck";"";"";"";"I";"L";"Tchitchege";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tcl";"";"";"";"I";"E";"Taman (Myanmar)";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tcm";"";"";"";"I";"L";"Tanahmerah";"";0;"2015-08-25 16:43:42";"2015-08-25 16:43:42";""
"tcn";"";"";"";"I";"L";"Tichurong";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tco";"";"";"";"I";"L";"Taungyo";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcp";"";"";"";"I";"L";"Tawr Chin";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcq";"";"";"";"I";"L";"Kaiy";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcs";"";"";"";"I";"L";"Torres Strait Creole";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tct";"";"";"";"I";"L";"T'en";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcu";"";"";"";"I";"L";"Southeastern Tarahumara";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcw";"";"";"";"I";"L";"Tecpatlán Totonac";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcx";"";"";"";"I";"L";"Toda";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcy";"";"";"";"I";"L";"Tulu";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tcz";"";"";"";"I";"L";"Thado Chin";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tda";"";"";"";"I";"L";"Tagdal";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tdb";"";"";"";"I";"L";"Panchpargania";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tdc";"";"";"";"I";"L";"Emberá-Tadó";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tdd";"";"";"";"I";"L";"Tai Nüa";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tde";"";"";"";"I";"L";"Tiranige Diga Dogon";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tdf";"";"";"";"I";"L";"Talieng";"";0;"2015-08-25 16:43:43";"2015-08-25 16:43:43";""
"tdg";"";"";"";"I";"L";"Western Tamang";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdh";"";"";"";"I";"L";"Thulung";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdi";"";"";"";"I";"L";"Tomadino";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdj";"";"";"";"I";"L";"Tajio";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdk";"";"";"";"I";"L";"Tambas";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdl";"";"";"";"I";"L";"Sur";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
"tdn";"";"";"";"I";"L";"Tondano";"";0;"2015-08-25 16:43:44";"2015-08-25 16:43:44";""
